Term,Mitigated Information
call,-0.01695023
respect,-0.01695037
veri,-0.016953759
avail,-0.016961776
risk,-0.016966049
defector,-0.016971553
reduc,-0.016971745
consequ,-0.016973268
vari,-0.016977677
consist,-0.016979469
energi,-0.016995238
combin,-0.016997019
suscept,-0.016997773
associ,-0.016998447
phase,-0.016999712
singl,-0.01701102
examin,-0.017011074
class,-0.017012661
edg,-0.017020216
user,-0.017021207
do,-0.017022979
socio,-0.017023262
media,-0.01702392
further,-0.017024655
scientist,-0.017025383
economi,-0.017026383
compon,-0.01703006
grow,-0.017030146
quantum,-0.017033866
long,-0.017034747
idea,-0.017038262
area,-0.01703827
aggreg,-0.017044365
support,-0.017045543
need,-0.017049892
techniqu,-0.017052915
intern,-0.017053204
situat,-0.017061535
task,-0.017065277
contribut,-0.017065324
low,-0.017067108
relev,-0.017074695
imag,-0.017079342
threshold,-0.017088722
practic,-0.017090697
communic,-0.017091593
decreas,-0.017092098
concept,-0.017094962
2,-0.017095145
tend,-0.017098628
evid,-0.017099733
typic,-0.01709997
good,-0.017100666
cost,-0.017101321
ani,-0.01710299
current,-0.017104419
tool,-0.01710683
scenario,-0.01711001
construct,-0.017110312
issu,-0.017116133
articl,-0.017116498
stochast,-0.017119875
outcom,-0.017120983
futur,-0.017132824
approxim,-0.017134842
rather,-0.017137276
be,-0.017140651
after,-0.01714665
assess,-0.017147105
could,-0.01714976
share,-0.017152954
rule,-0.01715552
whether,-0.017157841
help,-0.0171598
shown,-0.017159916
uncov,-0.017160244
either,-0.017163249
robust,-0.017165447
flow,-0.017165627
should,-0.017165871
origin,-0.017170396
experiment,-0.0171707
event,-0.017170953
fundament,-0.017171655
correspond,-0.017172845
equat,-0.017172905
voter,-0.017174574
histor,-0.017177358
extens,-0.017177401
were,-0.01717933
mem,-0.017181829
occur,-0.017188033
contact,-0.017190969
involv,-0.017191136
european,-0.01719211
oper,-0.01719273
univers,-0.017201126
linear,-0.01720503
success,-0.0172111
free,-0.017213453
give,-0.017219871
region,-0.017221056
close,-0.017225698
biolog,-0.017228015
popular,-0.017229423
dimension,-0.017231517
fraction,-0.017232236
context,-0.017233327
accord,-0.01723404
locat,-0.017235015
neighbor,-0.017236354
trend,-0.017239569
densiti,-0.017240485
knowledg,-0.01724209
payoff,-0.01724498
toward,-0.017245876
integr,-0.017259976
phenomena,-0.017262988
up,-0.017263684
cultur,-0.017268114
establish,-0.01726902
multi,-0.017270848
highlight,-0.017274732
exhibit,-0.017278157
index,-0.017282747
anoth,-0.01728311
select,-0.017283235
aim,-0.017283712
sourc,-0.017285606
traffic,-0.017286643
without,-0.017291056
extend,-0.017291654
exponenti,-0.017291926
calcul,-0.01729763
pagerank,-0.017298251
consider,-0.017298557
technolog,-0.017300535
expect,-0.017301152
hub,-0.017301265
methodolog,-0.0173032
literatur,-0.017304247
format,-0.01730425
respons,-0.017304858
incorpor,-0.017314099
period,-0.01731498
becaus,-0.01731882
adopt,-0.017319446
implement,-0.017327031
therefor,-0.017330114
address,-0.017330695
caus,-0.017330997
particip,-0.01733233
sampl,-0.017334186
tradit,-0.017334424
trade,-0.017338526
place,-0.017338568
key,-0.017342778
walk,-0.01734544
represent,-0.017350418
persist,-0.017356744
produc,-0.017356984
crucial,-0.017357979
neural,-0.017363766
enabl,-0.017364083
prove,-0.017364157
consensus,-0.017364921
assort,-0.01737013
contain,-0.017371235
diffus,-0.017374806
art,-0.017375132
open,-0.01737566
standard,-0.017376224
percol,-0.017378248
subject,-0.017379237
fact,-0.017381992
object,-0.0173823
self,-0.017384283
extent,-0.017385405
initi,-0.017385846
report,-0.017385941
phone,-0.017387701
pedestrian,-0.017390883
coupl,-0.017395385
overal,-0.017396241
g,-0.017398994
health,-0.01740726
valid,-0.017408546
build,-0.017409015
bias,-0.017410798
unit,-0.017411588
disast,-0.017412907
via,-0.017414393
furthermor,-0.017414924
advantag,-0.017414935
extrem,-0.017415103
appear,-0.017415203
doe,-0.017415518
although,-0.017417809
abl,-0.017418737
modular,-0.01742116
metric,-0.01742122
seri,-0.017423524
variabl,-0.017426023
accur,-0.017426169
certain,-0.01742866
institut,-0.017429173
prefer,-0.017430099
name,-0.017430877
disciplin,-0.017430963
larger,-0.017431967
actual,-0.017433189
yet,-0.017433755
intervent,-0.017435702
tendenc,-0.017436784
continu,-0.017437844
might,-0.01744099
essenti,-0.017441519
propag,-0.017446334
sir,-0.017447853
optic,-0.017448455
adapt,-0.017451478
socioeconom,-0.017455153
author,-0.017458154
behaviour,-0.017458785
life,-0.017461335
friendship,-0.017463114
employ,-0.017464353
deep,-0.017466012
tie,-0.017469479
driven,-0.017470846
journal,-0.017470948
lockdown,-0.017471306
implic,-0.017474426
distinct,-0.017475344
vaccin,-0.01747688
virus,-0.017477611
person,-0.017479304
death,-0.01747979
sinc,-0.017481085
past,-0.017485403
epidemiolog,-0.017486587
histori,-0.017487407
detail,-0.01748769
presenc,-0.01748788
assum,-0.017487962
sis,-0.017491449
accuraci,-0.017492458
finit,-0.017492611
domain,-0.017493159
resourc,-0.017493412
own,-0.01749693
moreov,-0.017497059
environ,-0.017498614
wealth,-0.0174988
mix,-0.017498802
synt,-0.017502246
end,-0.017503401
capit,-0.01750382
length,-0.01750446
topic,-0.017505534
perspect,-0.017505791
basic,-0.017506197
last,-0.017506506
effort,-0.017508289
hierarch,-0.01750835
climat,-0.017509308
classif,-0.017509881
view,-0.017512891
enhanc,-0.017514056
rank,-0.017515257
illustr,-0.017516924
transfer,-0.017519876
solv,-0.017520377
action,-0.01752446
four,-0.017525136
concern,-0.017525965
code,-0.017526831
cite,-0.017528092
reach,-0.017529506
part,-0.017530534
product,-0.01753193
aspect,-0.017532332
advanc,-0.017532595
partit,-0.01753679
surfac,-0.017538516
earli,-0.017539585
conduct,-0.017539995
attent,-0.01754251
few,-0.017542558
best,-0.017542705
transmiss,-0.017545998
3,-0.017547294
togeth,-0.017549127
util,-0.017550731
reproduc,-0.01755134
complet,-0.017552203
travel,-0.017552452
creat,-0.017556008
choic,-0.017558876
target,-0.017560914
career,-0.017560935
offer,-0.017561357
bound,-0.017562486
interplay,-0.017563041
exchang,-0.017566673
independ,-0.017567158
map,-0.017568873
electron,-0.017570639
promot,-0.01757116
transform,-0.017571261
still,-0.017574042
magnet,-0.017579181
influenti,-0.017579613
stock,-0.017580053
minim,-0.01758086
classic,-0.017581923
avoid,-0.017583335
decad,-0.017584205
fit,-0.017584817
whose,-0.017585006
would,-0.017586391
exploit,-0.01758846
extract,-0.017588707
interpret,-0.0175906
cannot,-0.017595628
layer,-0.01759571
lack,-0.017595911
made,-0.01759649
plan,-0.01759724
web,-0.017597906
zipf,-0.017598104
pair,-0.01760232
sustain,-0.01760272
step,-0.017603546
lower,-0.017604247
qualiti,-0.017605124
collabor,-0.01760536
rise,-0.017607609
review,-0.017608771
machin,-0.017608969
comparison,-0.017615993
preferenti,-0.017616382
frequent,-0.017617209
matrix,-0.017618086
path,-0.01761908
innov,-0.017619979
temperatur,-0.017620325
despit,-0.017620794
record,-0.017622493
error,-0.017622618
especi,-0.017623125
particl,-0.017625162
start,-0.017625775
aris,-0.017625973
against,-0.017627474
benefit,-0.017631073
expon,-0.017631184
varieti,-0.017631236
assumpt,-0.017631596
shape,-0.017631846
languag,-0.017632065
abil,-0.017633026
access,-0.017633064
post,-0.017633637
clear,-0.017635003
regard,-0.017635223
coeffici,-0.017635468
price,-0.01763596
whole,-0.017636148
forecast,-0.017636437
fluctuat,-0.017636776
display,-0.017637135
interconnect,-0.017637352
strateg,-0.01763804
drive,-0.01763849
congest,-0.017638491
instead,-0.017639985
strength,-0.017640697
reflect,-0.017642811
spin,-0.01764289
rich,-0.017645769
publish,-0.017645821
principl,-0.017649423
content,-0.01764952
scheme,-0.017651282
multilay,-0.017651716
peer,-0.017653262
undirect,-0.017653557
restrict,-0.017656622
formul,-0.017663836
short,-0.017663987
turn,-0.017671237
intuit,-0.017671552
input,-0.017671902
constraint,-0.017673438
million,-0.017673517
face,-0.017674113
express,-0.017674217
confirm,-0.0176748
difficult,-0.017675951
variat,-0.017676566
systemat,-0.017677348
homogen,-0.01767866
carri,-0.017682148
manag,-0.017682308
proport,-0.017683417
europ,-0.01768403
great,-0.017686596
expos,-0.017687384
altern,-0.01768746
reli,-0.017688604
surpris,-0.01768868
ii,-0.017689964
dimens,-0.01769054
stabil,-0.017690562
temptat,-0.017690927
light,-0.017691942
special,-0.017692322
reciproc,-0.017692378
kind,-0.017693117
regim,-0.01769317
demand,-0.017694958
befor,-0.01769619
wave,-0.01769638
basi,-0.017696382
vote,-0.017697107
balanc,-0.017697357
sociolog,-0.01769737
static,-0.017698552
separ,-0.017699605
infrastructur,-0.017699819
nois,-0.017699897
frequenc,-0.01770146
entropi,-0.0177035
infer,-0.017703887
viral,-0.017704433
outperform,-0.01770491
partial,-0.01770502
version,-0.017705658
crowd,-0.017706716
cascad,-0.017707203
neighborhood,-0.017707288
descript,-0.017707597
fix,-0.01770763
equilibrium,-0.017707739
normal,-0.01770778
weak,-0.017707955
co,-0.01771055
signal,-0.017711436
incom,-0.017711686
china,-0.017711831
explicit,-0.017712148
negat,-0.017712869
worldwid,-0.017713116
0,-0.01771401
chain,-0.01771411
prevent,-0.017714392
competit,-0.0177145
differenti,-0.017715208
stabl,-0.017715443
attract,-0.017716777
capabl,-0.017717944
attach,-0.017718168
architectur,-0.017718915
refer,-0.017719973
conflict,-0.017720878
protocol,-0.017721811
suffici,-0.017722275
proxi,-0.017722316
multiplex,-0.017722523
japan,-0.017724026
compet,-0.017724857
chanc,-0.017724894
taken,-0.017726263
get,-0.017727088
actor,-0.017729605
remov,-0.017731734
induc,-0.017733041
project,-0.017733198
regardless,-0.017733749
coexist,-0.017735671
phenomenon,-0.0177358
greater,-0.01773599
conclud,-0.017736835
exact,-0.017737668
recov,-0.017738957
far,-0.017739274
constant,-0.017740939
movement,-0.017741416
suppli,-0.017743642
fulli,-0.017744478
mitig,-0.017744677
quarantin,-0.01774483
mass,-0.017744854
driver,-0.017744914
uniqu,-0.017745344
big,-0.017745988
live,-0.017747637
firm,-0.01774878
resolut,-0.017749248
shortest,-0.01774939
around,-0.017749658
littl,-0.017750416
benchmark,-0.017751044
reason,-0.017751709
contrast,-0.017752402
happen,-0.017752549
bipartit,-0.017753113
null,-0.017754432
itali,-0.017754672
resili,-0.01775535
day,-0.017757531
2020,-0.01775816
modern,-0.017758172
near,-0.017759455
failur,-0.017759893
ad,-0.017764421
reduct,-0.017764824
amount,-0.017765017
compani,-0.01776521
engin,-0.017765716
invest,-0.01776579
total,-0.017766021
capac,-0.017766759
counti,-0.017766844
distinguish,-0.01776705
qualit,-0.01776803
friend,-0.017768417
societ,-0.017768558
seem,-0.017769126
argu,-0.017770529
financi,-0.017770533
valuabl,-0.017771343
food,-0.017771982
beyond,-0.017772276
yield,-0.01777442
messag,-0.017775606
precis,-0.017776389
5,-0.017776603
unfold,-0.017776927
cognit,-0.01777717
econophys,-0.01777799
formal,-0.017779043
updat,-0.01778016
goal,-0.017780617
site,-0.017780747
pairwis,-0.017782733
correct,-0.017783677
word,-0.01778385
facebook,-0.017784
favor,-0.01778447
reproduct,-0.017785743
definit,-0.017786397
engag,-0.017787576
element,-0.01778854
devic,-0.017789423
domin,-0.017790359
daili,-0.01779201
sequenc,-0.017793857
program,-0.017794734
impli,-0.017794788
per,-0.017795494
patent,-0.017796166
converg,-0.017797733
agreement,-0.017798183
almost,-0.017799253
discret,-0.017799543
platform,-0.017800363
leverag,-0.017800791
must,-0.017801609
zero,-0.017802328
substanti,-0.017803011
materi,-0.017804217
heurist,-0.017804373
artifici,-0.017806137
largest,-0.017806148
macroscop,-0.017806897
choos,-0.01780756
motiv,-0.01780805
sens,-0.017808834
uncertainti,-0.017809646
conclus,-0.017810596
debat,-0.017811017
discov,-0.017812995
charg,-0.017813649
inter,-0.017814673
loss,-0.017814985
realist,-0.017815152
styliz,-0.017815305
regular,-0.017816005
tweet,-0.017816423
mode,-0.017816726
gap,-0.017818712
appropri,-0.017818755
sensit,-0.01781891
shed,-0.017819097
wherea,-0.017819509
academ,-0.017822135
4,-0.017822228
uniform,-0.017822709
facilit,-0.017822813
disrupt,-0.017823052
extern,-0.017823914
nonlinear,-0.017827952
remark,-0.017828356
cross,-0.017830018
maker,-0.017830202
attempt,-0.017830906
receiv,-0.017831286
usual,-0.01783184
maxim,-0.017831966
intellig,-0.017832283
unweight,-0.017833998
attribut,-0.017834019
disassort,-0.017835015
third,-0.017835295
crisi,-0.017835373
instanc,-0.017835874
hidden,-0.017838689
modifi,-0.017838702
famili,-0.017838784
preserv,-0.017838815
along,-0.0178391
full,-0.017840467
search,-0.01784143
overlap,-0.017841691
widespread,-0.017842606
ecolog,-0.017843183
algebra,-0.017843692
suitabl,-0.017843878
modul,-0.017844005
broad,-0.01784462
motif,-0.017845064
triadic,-0.017845849
comprehens,-0.017845897
probabilist,-0.017847331
entiti,-0.01784743
recommend,-0.017847575
equal,-0.01784817
least,-0.017850135
compos,-0.017851325
equival,-0.01785173
reliabl,-0.017852642
entir,-0.017852966
tri,-0.017853463
purpos,-0.01785354
survey,-0.017853567
core,-0.0178538
atom,-0.017854175
cumul,-0.017854698
surviv,-0.017855218
month,-0.017855726
offici,-0.017856501
authorship,-0.017857494
forc,-0.017858269
promis,-0.017858388
embed,-0.017858649
boundari,-0.017858993
line,-0.017859126
vector,-0.01785924
preval,-0.017859407
interdepend,-0.017860351
news,-0.017860567
motion,-0.017860685
servic,-0.017861336
deviat,-0.017861696
wikipedia,-0.017861897
peripheri,-0.017863162
vulnerab,-0.017863799
hierarchi,-0.0178641
occurr,-0.0178641
etc,-0.017864551
ray,-0.017865326
intrins,-0.017865345
intens,-0.017865574
fail,-0.017865816
municip,-0.01786682
rewir,-0.01786682
stage,-0.017868305
return,-0.017868439
gain,-0.017870456
subgraph,-0.017870631
output,-0.017871207
coronavirus,-0.017871462
demograph,-0.017871581
opportun,-0.017871652
trivial,-0.017872253
n,-0.01787259
inde,-0.017873202
internet,-0.01787516
road,-0.017875863
cov,-0.017876482
henc,-0.017876599
visual,-0.017876621
channel,-0.017876646
gini,-0.017876836
synchr,-0.01787706
configur,-0.01787729
hypothesi,-0.017877338
trip,-0.01787832
perturb,-0.017878426
five,-0.017878473
alway,-0.017878668
sar,-0.017879719
terrorist,-0.017879952
arbitrari,-0.017880632
ratio,-0.017880632
book,-0.017880714
symmetri,-0.01788093
fragil,-0.017881105
photon,-0.017881287
homophili,-0.017881418
spectral,-0.017882347
act,-0.01788336
gender,-0.01788471
geometr,-0.017884772
geometri,-0.017885298
true,-0.017885946
alreadi,-0.01788639
tail,-0.01788668
sociophys,-0.017887695
albert,-0.017888011
vertic,-0.017889373
spectrum,-0.017889816
proof,-0.017890567
scatter,-0.017890919
invari,-0.017891224
pre,-0.017891321
theorem,-0.017891672
lattic,-0.01789182
electr,-0.01789184
industri,-0.017897002
move,-0.017897187
score,-0.017897643
miss,-0.017897733
10,-0.017897867
scholar,-0.01789885
reson,-0.017899202
ground,-0.017900107
compartment,-0.017900167
3d,-0.017900754
status,-0.017900921
oppon,-0.017903302
sector,-0.017903702
off,-0.01790386
hypertext,-0.017904397
grid,-0.017905075
built,-0.01790564
encod,-0.017905677
belief,-0.017906418
stationari,-0.017906476
indirect,-0.017906645
simultan,-0.017907266
convolut,-0.017907616
maximum,-0.017908135
smaller,-0.017908968
x,-0.017908998
desir,-0.017909026
hurrican,-0.017909063
fund,-0.017909694
asymptot,-0.017910823
serv,-0.017910974
decay,-0.017911466
composit,-0.017911796
age,-0.017911898
stor,-0.017912136
band,-0.0179124
moral,-0.017912937
prior,-0.017912982
italian,-0.017913815
label,-0.01791418
claim,-0.017914308
k,-0.017914427
necessari,-0.017916158
elect,-0.017916271
orbit,-0.017916337
inher,-0.017916784
monitor,-0.01791773
pay,-0.01791865
microscop,-0.017920023
usa,-0.017920125
street,-0.017920537
pharmaceut,-0.017921165
explan,-0.01792129
behind,-0.017921902
subsequ,-0.017922243
matter,-0.017923018
delay,-0.01792338
whom,-0.017923532
spars,-0.017923634
match,-0.017923767
isol,-0.017924555
notion,-0.017924683
conceptu,-0.017925322
american,-0.017925417
speed,-0.017925557
proper,-0.017925559
maintain,-0.017925953
categori,-0.01792607
renew,-0.017926127
everi,-0.017926248
zealot,-0.017926602
latter,-0.017926833
defect,-0.01792727
elector,-0.017927498
joint,-0.017927682
bibliometr,-0.017928211
difficulti,-0.017928377
io,-0.017928902
seed,-0.017929157
rotat,-0.017929213
robot,-0.0179293
understood,-0.01793041
ensembl,-0.017932354
leader,-0.01793301
seen,-0.017934056
dens,-0.01793413
whi,-0.017934179
draw,-0.017935216
variant,-0.017935265
convent,-0.017936232
paradox,-0.017936239
metal,-0.01793661
top,-0.017936775
fast,-0.017936788
stronger,-0.017936816
bursti,-0.017936843
rural,-0.017936861
identif,-0.017937697
ventur,-0.017937783
assign,-0.017938383
progress,-0.017938413
come,-0.017938495
ecosystem,-0.017938843
neighbour,-0.017938843
gradient,-0.017939024
excit,-0.01793912
minor,-0.017939385
attack,-0.017939867
look,-0.017939974
overcom,-0.01794049
deal,-0.017940696
automat,-0.017941622
github,-0.017942255
adjac,-0.01794237
decid,-0.017942464
rout,-0.01794271
leav,-0.017942814
affili,-0.017942926
baselin,-0.017943185
keep,-0.017943414
star,-0.017943751
constitut,-0.01794397
repeat,-0.017944928
keyword,-0.017945036
gather,-0.017945057
hand,-0.017945481
mutual,-0.01794556
dramat,-0.017947005
list,-0.017947406
theme,-0.017947786
peak,-0.017949056
money,-0.017949343
alter,-0.017949514
constrain,-0.017949525
tune,-0.017950503
hypergraph,-0.017950634
citizen,-0.01795069
hour,-0.017951576
cover,-0.017952455
hard,-0.017952524
simplici,-0.017952558
trait,-0.017952558
iii,-0.017952755
favour,-0.017952895
otherwis,-0.017952895
blog,-0.017953597
poor,-0.017954152
put,-0.017954485
upon,-0.017954877
inspir,-0.017954985
molecular,-0.017955074
databa,-0.017955367
school,-0.017955506
center,-0.017955549
answer,-0.017955847
iter,-0.01795587
shift,-0.017955935
tree,-0.01795603
easili,-0.01795613
squar,-0.017956134
until,-0.01795648
environment,-0.017956639
beam,-0.017958509
reform,-0.017958613
itself,-0.017958835
laplacian,-0.017959699
acceler,-0.017960425
villag,-0.017960804
domest,-0.017960984
district,-0.017961033
spain,-0.017961033
meaning,-0.017961346
intermedi,-0.017961355
segreg,-0.017961368
realiz,-0.017962273
stakehold,-0.017962962
bodi,-0.017963026
stop,-0.017963102
car,-0.017963244
quit,-0.017963586
veloc,-0.017963901
absenc,-0.017964346
ensur,-0.017964434
text,-0.017964734
belong,-0.017964996
invers,-0.017965296
log,-0.017965462
momentum,-0.017966073
highest,-0.017968208
exposur,-0.017968383
sophist,-0.017968927
trajectori,-0.017969215
carlo,-0.017969405
mont,-0.017969452
regul,-0.01796967
just,-0.017971382
symmetr,-0.017971724
trace,-0.017972155
accept,-0.017972387
googl,-0.01797326
reconstruct,-0.017973274
abov,-0.017973276
rapid,-0.017973399
thermal,-0.017973403
compact,-0.017974231
polynomi,-0.017974563
sub,-0.017974708
interv,-0.017976044
themselv,-0.01797627
opposit,-0.017976614
semant,-0.017976766
ration,-0.01797686
gaussian,-0.017977448
amplitud,-0.017977469
supervis,-0.017978258
next,-0.017978525
proxim,-0.017978674
hypothes,-0.017978877
com,-0.01797932
angl,-0.017979432
block,-0.017980747
genet,-0.017980766
markov,-0.017980793
coher,-0.017980862
cohes,-0.01798093
calibr,-0.017981058
convers,-0.0179814
besid,-0.017981453
cycl,-0.0179823
plane,-0.017983088
note,-0.017983167
go,-0.017984279
reinforc,-0.017984318
treat,-0.01798458
faster,-0.017984692
feedback,-0.017985007
hold,-0.01798505
quantiti,-0.01798522
d,-0.01798569
formula,-0.017986668
spreader,-0.017986862
50,-0.017987026
satisfi,-0.017987438
count,-0.017988026
oscil,-0.017988482
had,-0.017988496
interfac,-0.017988527
polar,-0.017989129
land,-0.017989451
compart,-0.017989784
alon,-0.017990502
magnitud,-0.017990557
later,-0.017991524
curv,-0.01799181
massiv,-0.017992446
respond,-0.017992465
border,-0.017992549
criteria,-0.017992565
smooth,-0.01799269
endem,-0.01799288
multiplay,-0.01799288
punish,-0.01799288
though,-0.017992962
hole,-0.017992962
000,-0.017993273
literari,-0.017993353
commit,-0.017994
see,-0.017994592
landscap,-0.0179948
adjust,-0.017994829
binari,-0.017994938
root,-0.01799543
p,-0.017995821
translat,-0.017995836
profil,-0.017996665
residenti,-0.017996805
fine,-0.017997568
never,-0.017997734
background,-0.017998075
misinform,-0.017998254
run,-0.017998468
verifi,-0.01799882
option,-0.017999234
break,-0.017999323
20,-0.017999548
minimum,-0.017999625
down,-0.017999796
imit,-0.01800044
radiat,-0.018000474
bring,-0.018000549
fractal,-0.018000929
ultim,-0.018000957
evacu,-0.018000977
trader,-0.018000977
psycholog,-0.018001175
herd,-0.018001242
sznajd,-0.018001622
spontan,-0.018001884
dissemin,-0.018001996
uncorrel,-0.018001996
parallel,-0.018002477
newli,-0.018002544
speci,-0.018002765
2011,-0.018002888
pathogen,-0.018003182
nor,-0.018003827
quick,-0.018003868
replic,-0.018004527
gravit,-0.018004622
align,-0.018004674
ethic,-0.01800487
cours,-0.01800747
volum,-0.018007493
introduct,-0.01800781
fear,-0.018007835
perceiv,-0.018008463
confid,-0.01800856
mutat,-0.018008852
