,Precision,Recall,F1,Support
astro-ph.CO,0.5426008968609866,0.55,0.54627539503386,220.0
astro-ph.EP,0.6912751677852349,0.6645161290322581,0.6776315789473685,155.0
astro-ph.GA,0.6044776119402985,0.4764705882352941,0.5328947368421053,170.0
astro-ph.HE,0.6238532110091743,0.5991189427312775,0.6112359550561798,227.0
astro-ph.IM,0.5454545454545454,0.5425531914893617,0.544,188.0
astro-ph.SR,0.6363636363636364,0.775,0.6988727858293076,280.0
cond-mat.dis-nn,0.475,0.19,0.2714285714285714,100.0
cond-mat.mes-hall,0.5645756457564576,0.5645756457564576,0.5645756457564576,542.0
cond-mat.mtrl-sci,0.5227272727272727,0.5966981132075472,0.5572687224669604,424.0
cond-mat.other,0.2,0.014705882352941176,0.0273972602739726,68.0
cond-mat.quant-gas,0.53125,0.5944055944055944,0.5610561056105611,143.0
cond-mat.soft,0.5076335877862596,0.5611814345991561,0.533066132264529,237.0
cond-mat.stat-mech,0.37677053824362605,0.4539249146757679,0.4117647058823529,293.0
cond-mat.str-el,0.5534351145038168,0.5,0.5253623188405797,290.0
cond-mat.supr-con,0.6375838926174496,0.5555555555555556,0.59375,171.0
cs.AI,0.36637931034482757,0.2833333333333333,0.31954887218045114,300.0
cs.AR,0.40540540540540543,0.39473684210526316,0.4,38.0
cs.CC,0.38461538461538464,0.2564102564102564,0.3076923076923077,39.0
cs.CE,0.05555555555555555,0.0196078431372549,0.028985507246376812,51.0
cs.CG,0.23529411764705882,0.16666666666666666,0.1951219512195122,24.0
cs.CL,0.7045454545454546,0.7479892761394102,0.7256176853055917,746.0
cs.CR,0.654275092936803,0.64,0.6470588235294118,275.0
cs.CV,0.7057553956834532,0.7873194221508828,0.7443095599393019,1246.0
cs.CY,0.35668789808917195,0.3971631205673759,0.37583892617449666,141.0
cs.DB,0.4444444444444444,0.4383561643835616,0.4413793103448276,73.0
cs.DC,0.5240963855421686,0.5337423312883436,0.5288753799392097,163.0
cs.DL,0.5434782608695652,0.4807692307692308,0.5102040816326531,52.0
cs.DM,0.0,0.0,0.0,37.0
cs.DS,0.37681159420289856,0.4,0.3880597014925373,65.0
cs.ET,0.5625,0.2571428571428571,0.35294117647058826,35.0
cs.FL,0.47058823529411764,0.3076923076923077,0.37209302325581395,26.0
cs.GL,0.0,0.0,0.0,5.0
cs.GR,0.44,0.3055555555555556,0.36065573770491804,36.0
cs.GT,0.5581395348837209,0.676056338028169,0.6114649681528662,71.0
cs.HC,0.5064935064935064,0.5306122448979592,0.5182724252491694,147.0
cs.IR,0.4424778761061947,0.36764705882352944,0.40160642570281124,136.0
cs.IT,0.6861313868613139,0.6438356164383562,0.6643109540636042,438.0
cs.LG,0.5069801616458487,0.6388888888888888,0.5653420729209341,1080.0
cs.LO,0.47651006711409394,0.5916666666666667,0.5278810408921933,120.0
cs.MA,0.23076923076923078,0.09375,0.13333333333333333,32.0
cs.MM,0.375,0.07894736842105263,0.13043478260869565,38.0
cs.MS,0.0,0.0,0.0,10.0
cs.NA,0.0,0.0,0.0,11.0
cs.NE,0.38596491228070173,0.2894736842105263,0.3308270676691729,76.0
cs.NI,0.502262443438914,0.578125,0.5375302663438256,192.0
cs.OH,0.0,0.0,0.0,27.0
cs.OS,0.0,0.0,0.0,6.0
cs.PF,0.0,0.0,0.0,18.0
cs.PL,0.5116279069767442,0.4583333333333333,0.4835164835164835,48.0
cs.RO,0.6556473829201102,0.7083333333333334,0.6809728183118741,336.0
cs.SC,0.0,0.0,0.0,11.0
cs.SD,0.4189189189189189,0.33695652173913043,0.37349397590361444,92.0
cs.SE,0.5360824742268041,0.5875706214689266,0.5606469002695418,177.0
cs.SI,0.4444444444444444,0.40310077519379844,0.42276422764227645,129.0
cs.SY,0.36363636363636365,0.06666666666666667,0.11267605633802817,60.0
econ.EM,0.24,0.15384615384615385,0.1875,39.0
econ.GN,0.3170731707317073,0.3333333333333333,0.325,39.0
econ.TH,0.16666666666666666,0.1875,0.17647058823529413,16.0
eess.AS,0.4383561643835616,0.41025641025641024,0.423841059602649,78.0
eess.IV,0.5267175572519084,0.33014354066985646,0.40588235294117647,209.0
eess.SP,0.3372093023255814,0.29441624365482233,0.3143631436314363,197.0
eess.SY,0.46798029556650245,0.472636815920398,0.47029702970297027,201.0
gr-qc,0.6645833333333333,0.6875,0.6758474576271186,464.0
hep-ex,0.6060606060606061,0.5194805194805194,0.5594405594405595,77.0
hep-lat,0.5421686746987951,0.5769230769230769,0.5590062111801242,78.0
hep-ph,0.6330049261083743,0.6556122448979592,0.6441102756892231,392.0
hep-th,0.5605263157894737,0.5851648351648352,0.5725806451612904,364.0
math-ph,0.23684210526315788,0.17061611374407584,0.19834710743801653,211.0
math.AC,0.6,0.48214285714285715,0.5346534653465347,56.0
