,Precision,Recall,F1,Support
astro-ph.CO,0.5315315315315315,0.5363636363636364,0.5339366515837104,220.0
astro-ph.EP,0.6858974358974359,0.6903225806451613,0.6881028938906752,155.0
astro-ph.GA,0.5886524822695035,0.48823529411764705,0.5337620578778135,170.0
astro-ph.HE,0.6326530612244898,0.5462555066079295,0.5862884160756501,227.0
astro-ph.IM,0.5522388059701493,0.5904255319148937,0.570694087403599,188.0
astro-ph.SR,0.6314199395770392,0.7464285714285714,0.6841243862520459,280.0
cond-mat.dis-nn,0.3695652173913043,0.17,0.2328767123287671,100.0
cond-mat.mes-hall,0.5508317929759704,0.5498154981549815,0.5503231763619575,542.0
cond-mat.mtrl-sci,0.5212121212121212,0.6084905660377359,0.5614798694232862,424.0
cond-mat.other,0.25,0.014705882352941176,0.027777777777777776,68.0
cond-mat.quant-gas,0.5625,0.6293706293706294,0.594059405940594,143.0
cond-mat.soft,0.4696969696969697,0.5232067510548524,0.49500998003992014,237.0
cond-mat.stat-mech,0.37168141592920356,0.4300341296928328,0.3987341772151899,293.0
cond-mat.str-el,0.5072463768115942,0.4827586206896552,0.49469964664310956,290.0
cond-mat.supr-con,0.6289308176100629,0.5847953216374269,0.6060606060606061,171.0
cs.AI,0.37446808510638296,0.29333333333333333,0.32897196261682243,300.0
cs.AR,0.3409090909090909,0.39473684210526316,0.36585365853658536,38.0
cs.CC,0.32142857142857145,0.23076923076923078,0.26865671641791045,39.0
cs.CE,0.0,0.0,0.0,51.0
cs.CG,0.25,0.16666666666666666,0.2,24.0
cs.CL,0.7141041931385006,0.7533512064343163,0.7332028701891715,746.0
cs.CR,0.65,0.6145454545454545,0.6317757009345795,275.0
cs.CV,0.7064285714285714,0.7937399678972713,0.7475434618291761,1246.0
cs.CY,0.304635761589404,0.3262411347517731,0.3150684931506849,141.0
cs.DB,0.4852941176470588,0.4520547945205479,0.46808510638297873,73.0
cs.DC,0.514792899408284,0.5337423312883436,0.5240963855421686,163.0
