,Precision,Recall,F1,Support
astro-ph.CO,0.4626865671641791,0.42272727272727273,0.4418052256532066,220.0
astro-ph.EP,0.6339869281045751,0.6258064516129033,0.6298701298701299,155.0
astro-ph.GA,0.5319148936170213,0.4411764705882353,0.48231511254019294,170.0
astro-ph.HE,0.5916230366492147,0.4977973568281938,0.5406698564593302,227.0
astro-ph.IM,0.4611872146118721,0.5372340425531915,0.4963144963144963,188.0
astro-ph.SR,0.5378378378378378,0.7107142857142857,0.6123076923076923,280.0
cond-mat.dis-nn,0.5625,0.09,0.15517241379310345,100.0
cond-mat.mes-hall,0.4974182444061962,0.533210332103321,0.5146927871772039,542.0
cond-mat.mtrl-sci,0.4585635359116022,0.5872641509433962,0.5149948293691831,424.0
cond-mat.other,0.6666666666666666,0.029411764705882353,0.056338028169014086,68.0
cond-mat.quant-gas,0.5302013422818792,0.5524475524475524,0.541095890410959,143.0
cond-mat.soft,0.39923954372623577,0.4430379746835443,0.42,237.0
cond-mat.stat-mech,0.3133514986376022,0.3924914675767918,0.3484848484848485,293.0
cond-mat.str-el,0.4474708171206226,0.39655172413793105,0.42047531992687387,290.0
cond-mat.supr-con,0.5174825174825175,0.4327485380116959,0.4713375796178344,171.0
cs.AI,0.32599118942731276,0.24666666666666667,0.2808349146110057,300.0
cs.AR,0.34146341463414637,0.3684210526315789,0.35443037974683544,38.0
cs.CC,0.37037037037037035,0.2564102564102564,0.30303030303030304,39.0
cs.CE,0.17647058823529413,0.058823529411764705,0.08823529411764706,51.0
cs.CG,0.2222222222222222,0.08333333333333333,0.12121212121212122,24.0
cs.CL,0.6544378698224852,0.7412868632707775,0.6951602765556254,746.0
cs.CR,0.5932835820895522,0.5781818181818181,0.585635359116022,275.0
cs.CV,0.6546075085324232,0.7696629213483146,0.7074880118037624,1246.0
cs.CY,0.34545454545454546,0.40425531914893614,0.37254901960784315,141.0
cs.DB,0.3888888888888889,0.3835616438356164,0.38620689655172413,73.0
cs.DC,0.47468354430379744,0.4601226993865031,0.4672897196261682,163.0
cs.DL,0.42592592592592593,0.4423076923076923,0.4339622641509434,52.0
cs.DM,0.0,0.0,0.0,37.0
cs.DS,0.34285714285714286,0.36923076923076925,0.35555555555555557,65.0
cs.ET,0.4666666666666667,0.2,0.28,35.0
cs.FL,0.4666666666666667,0.2692307692307692,0.34146341463414637,26.0
cs.GL,0.0,0.0,0.0,5.0
cs.GR,0.3333333333333333,0.19444444444444445,0.24561403508771928,36.0
cs.GT,0.46153846153846156,0.5915492957746479,0.5185185185185185,71.0
cs.HC,0.453416149068323,0.4965986394557823,0.474025974025974,147.0
cs.IR,0.41904761904761906,0.3235294117647059,0.3651452282157676,136.0
cs.IT,0.6386946386946387,0.6255707762557078,0.6320645905420992,438.0
cs.LG,0.47933284989122554,0.612037037037037,0.5376169174461163,1080.0
cs.LO,0.44285714285714284,0.5166666666666667,0.47692307692307695,120.0
cs.MA,0.45454545454545453,0.15625,0.23255813953488372,32.0
cs.MM,0.5,0.05263157894736842,0.09523809523809523,38.0
cs.MS,0.0,0.0,0.0,10.0
cs.NA,0.0,0.0,0.0,11.0
cs.NE,0.3333333333333333,0.21052631578947367,0.25806451612903225,76.0
cs.NI,0.48130841121495327,0.5364583333333334,0.5073891625615764,192.0
cs.OH,0.0,0.0,0.0,27.0
cs.OS,0.0,0.0,0.0,6.0
cs.PF,0.0,0.0,0.0,18.0
cs.PL,0.3953488372093023,0.3541666666666667,0.37362637362637363,48.0
cs.RO,0.6194444444444445,0.6636904761904762,0.6408045977011494,336.0
cs.SC,0.0,0.0,0.0,11.0
cs.SD,0.3103448275862069,0.1956521739130435,0.24,92.0
cs.SE,0.4945652173913043,0.5141242937853108,0.5041551246537396,177.0
cs.SI,0.36507936507936506,0.35658914728682173,0.3607843137254902,129.0
cs.SY,0.2,0.016666666666666666,0.03076923076923077,60.0
econ.EM,0.16666666666666666,0.02564102564102564,0.044444444444444446,39.0
econ.GN,0.2558139534883721,0.28205128205128205,0.2682926829268293,39.0
econ.TH,0.3333333333333333,0.125,0.18181818181818182,16.0
eess.AS,0.3584905660377358,0.24358974358974358,0.2900763358778626,78.0
eess.IV,0.5081967213114754,0.2966507177033493,0.37462235649546827,209.0
eess.SP,0.310126582278481,0.24873096446700507,0.27605633802816903,197.0
eess.SY,0.4264705882352941,0.43283582089552236,0.42962962962962964,201.0
gr-qc,0.5950413223140496,0.6206896551724138,0.6075949367088608,464.0
hep-ex,0.6081081081081081,0.5844155844155844,0.5960264900662252,77.0
hep-lat,0.3902439024390244,0.41025641025641024,0.4,78.0
hep-ph,0.540045766590389,0.6020408163265306,0.5693606755126659,392.0
hep-th,0.44,0.4835164835164835,0.4607329842931937,364.0
math-ph,0.18902439024390244,0.14691943127962084,0.16533333333333333,211.0
math.AC,0.4222222222222222,0.3392857142857143,0.37623762376237624,56.0
math.AG,0.484375,0.603112840466926,0.537261698440208,257.0
math.AP,0.47619047619047616,0.625,0.5405405405405406,272.0
math.AT,0.23684210526315788,0.12857142857142856,0.16666666666666666,70.0
math.CA,0.35294117647058826,0.3225806451612903,0.33707865168539325,93.0
math.CO,0.44776119402985076,0.6493506493506493,0.5300353356890459,231.0
math.CT,0.47368421052631576,0.47368421052631576,0.47368421052631576,38.0
math.CV,0.23076923076923078,0.14285714285714285,0.17647058823529413,63.0
math.DG,0.4691358024691358,0.6162162162162163,0.5327102803738317,185.0
math.DS,0.4388888888888889,0.3744075829383886,0.4040920716112532,211.0
math.FA,0.43119266055045874,0.43119266055045874,0.43119266055045874,109.0
math.GM,0.1,0.04,0.05714285714285714,25.0
math.GN,0.25,0.125,0.16666666666666666,16.0
math.GR,0.5054945054945055,0.5822784810126582,0.5411764705882353,79.0
math.GT,0.4796747967479675,0.45038167938931295,0.4645669291338583,131.0
math.HO,0.125,0.14814814814814814,0.13559322033898305,27.0
math.KT,0.6666666666666666,0.1,0.17391304347826086,20.0
math.LO,0.3114754098360656,0.3114754098360656,0.3114754098360656,61.0
math.MG,0.3888888888888889,0.28,0.32558139534883723,50.0
math.NA,0.4956521739130435,0.6309963099630996,0.5551948051948052,271.0
math.NT,0.4604651162790698,0.526595744680851,0.4913151364764268,188.0
math.OA,0.47619047619047616,0.24390243902439024,0.3225806451612903,41.0
math.OC,0.4502487562189055,0.5323529411764706,0.48787061994609165,340.0
math.PR,0.48221343873517786,0.5169491525423728,0.49897750511247446,236.0
math.QA,0.28888888888888886,0.26,0.2736842105263158,50.0
math.RA,0.2923076923076923,0.2289156626506024,0.25675675675675674,83.0
math.RT,0.5,0.41,0.45054945054945056,100.0
math.SG,0.07692307692307693,0.027777777777777776,0.04081632653061224,36.0
math.SP,0.2727272727272727,0.1935483870967742,0.22641509433962265,31.0
math.ST,0.4067796610169492,0.384,0.3950617283950617,125.0
nlin.AO,0.21428571428571427,0.12,0.15384615384615385,25.0
nlin.CD,0.36363636363636365,0.1568627450980392,0.2191780821917808,51.0
nlin.CG,0.0,0.0,0.0,7.0
nlin.PS,0.38235294117647056,0.41935483870967744,0.4,31.0
nlin.SI,0.48,0.25,0.3287671232876712,48.0
nucl-ex,0.391304347826087,0.3333333333333333,0.36,27.0
nucl-th,0.4017094017094017,0.3560606060606061,0.37751004016064255,132.0
physics.acc-ph,0.6041666666666666,0.4915254237288136,0.5420560747663551,59.0
physics.ao-ph,0.3142857142857143,0.2391304347826087,0.2716049382716049,46.0
physics.app-ph,0.24074074074074073,0.13,0.16883116883116883,100.0
physics.atm-clus,0.0,0.0,0.0,10.0
physics.atom-ph,0.3387096774193548,0.2916666666666667,0.31343283582089554,72.0
physics.bio-ph,0.14705882352941177,0.09615384615384616,0.11627906976744186,52.0
physics.chem-ph,0.43859649122807015,0.24752475247524752,0.31645569620253167,101.0
physics.class-ph,0.375,0.17307692307692307,0.23684210526315788,52.0
physics.comp-ph,0.16279069767441862,0.09333333333333334,0.11864406779661017,75.0
physics.data-an,0.09090909090909091,0.037037037037037035,0.05263157894736842,27.0
physics.ed-ph,0.5416666666666666,0.41935483870967744,0.4727272727272727,31.0
physics.flu-dyn,0.43805309734513276,0.5210526315789473,0.47596153846153844,190.0
physics.gen-ph,0.3076923076923077,0.1038961038961039,0.1553398058252427,77.0
physics.geo-ph,0.18181818181818182,0.05128205128205128,0.08,39.0
physics.hist-ph,0.3333333333333333,0.32432432432432434,0.3287671232876712,37.0
physics.ins-det,0.5625,0.42857142857142855,0.4864864864864865,126.0
physics.med-ph,0.21428571428571427,0.1836734693877551,0.1978021978021978,49.0
physics.optics,0.5691489361702128,0.6062322946175638,0.5871056241426612,353.0
physics.plasm-ph,0.45871559633027525,0.44642857142857145,0.45248868778280543,112.0
physics.pop-ph,0.0,0.0,0.0,16.0
physics.soc-ph,0.2916666666666667,0.38095238095238093,0.3303834808259587,147.0
physics.space-ph,0.0,0.0,0.0,19.0
q-bio.BM,0.3,0.17647058823529413,0.2222222222222222,34.0
q-bio.CB,0.0,0.0,0.0,8.0
q-bio.GN,0.42857142857142855,0.125,0.1935483870967742,24.0
q-bio.MN,0.1,0.045454545454545456,0.0625,22.0
q-bio.NC,0.45714285714285713,0.463768115942029,0.460431654676259,69.0
q-bio.OT,0.0,0.0,0.0,9.0
q-bio.PE,0.3611111111111111,0.325,0.34210526315789475,80.0
q-bio.QM,0.19047619047619047,0.06153846153846154,0.09302325581395349,65.0
q-bio.SC,0.0,0.0,0.0,15.0
q-bio.TO,0.3333333333333333,0.2222222222222222,0.26666666666666666,18.0
q-fin.CP,0.0,0.0,0.0,17.0
