,Precision,Recall,F1,Support
astro-ph.CO,0.5132743362831859,0.5272727272727272,0.5201793721973094,220.0
astro-ph.EP,0.7105263157894737,0.6967741935483871,0.7035830618892508,155.0
astro-ph.GA,0.60431654676259,0.49411764705882355,0.5436893203883495,170.0
astro-ph.HE,0.6421052631578947,0.5374449339207048,0.5851318944844125,227.0
astro-ph.IM,0.5495049504950495,0.5904255319148937,0.5692307692307692,188.0
astro-ph.SR,0.6371681415929203,0.7714285714285715,0.6978998384491115,280.0
cond-mat.dis-nn,0.38,0.19,0.25333333333333335,100.0
cond-mat.mes-hall,0.5433212996389891,0.5553505535055351,0.5492700729927007,542.0
cond-mat.mtrl-sci,0.5355648535564853,0.6037735849056604,0.5676274944567627,424.0
cond-mat.other,0.16666666666666666,0.014705882352941176,0.02702702702702703,68.0
cond-mat.quant-gas,0.5333333333333333,0.5594405594405595,0.5460750853242321,143.0
cond-mat.soft,0.46545454545454545,0.540084388185654,0.5,237.0
cond-mat.stat-mech,0.3841642228739003,0.447098976109215,0.41324921135646686,293.0
cond-mat.str-el,0.5166051660516605,0.4827586206896552,0.49910873440285203,290.0
cond-mat.supr-con,0.6078431372549019,0.543859649122807,0.5740740740740741,171.0
cs.AI,0.3879310344827586,0.3,0.3383458646616541,300.0
cs.AR,0.30952380952380953,0.34210526315789475,0.325,38.0
cs.CC,0.43478260869565216,0.2564102564102564,0.3225806451612903,39.0
cs.CE,0.0,0.0,0.0,51.0
cs.CG,0.3,0.25,0.2727272727272727,24.0
cs.CL,0.7110552763819096,0.7587131367292225,0.7341115434500648,746.0
cs.CR,0.6439393939393939,0.6181818181818182,0.6307977736549165,275.0
cs.CV,0.7034193998604327,0.8089887640449438,0.7525195968645016,1246.0
cs.CY,0.34868421052631576,0.375886524822695,0.36177474402730375,141.0
cs.DB,0.4057971014492754,0.3835616438356164,0.39436619718309857,73.0
cs.DC,0.514792899408284,0.5337423312883436,0.5240963855421686,163.0
cs.DL,0.5652173913043478,0.5,0.5306122448979592,52.0
cs.DM,0.0,0.0,0.0,37.0
cs.DS,0.3291139240506329,0.4,0.3611111111111111,65.0
cs.ET,0.42857142857142855,0.2571428571428571,0.32142857142857145,35.0
cs.FL,0.8888888888888888,0.3076923076923077,0.45714285714285713,26.0
cs.GL,0.0,0.0,0.0,5.0
cs.GR,0.35714285714285715,0.2777777777777778,0.3125,36.0
cs.GT,0.5465116279069767,0.6619718309859155,0.5987261146496815,71.0
cs.HC,0.47530864197530864,0.5238095238095238,0.49838187702265374,147.0
cs.IR,0.4473684210526316,0.375,0.408,136.0
cs.IT,0.6788321167883211,0.636986301369863,0.657243816254417,438.0
cs.LG,0.5091441111923921,0.6444444444444445,0.5688598283612587,1080.0
cs.LO,0.4794520547945205,0.5833333333333334,0.5263157894736842,120.0
cs.MA,0.36363636363636365,0.125,0.18604651162790697,32.0
cs.MM,0.625,0.13157894736842105,0.21739130434782608,38.0
cs.MS,0.0,0.0,0.0,10.0
cs.NA,0.0,0.0,0.0,11.0
cs.NE,0.39285714285714285,0.2894736842105263,0.3333333333333333,76.0
cs.NI,0.5185185185185185,0.5833333333333334,0.5490196078431373,192.0
cs.OH,0.0,0.0,0.0,27.0
cs.OS,0.0,0.0,0.0,6.0
cs.PF,0.0,0.0,0.0,18.0
cs.PL,0.3902439024390244,0.3333333333333333,0.3595505617977528,48.0
cs.RO,0.6716417910447762,0.6696428571428571,0.6706408345752608,336.0
cs.SC,0.0,0.0,0.0,11.0
cs.SD,0.4090909090909091,0.29347826086956524,0.34177215189873417,92.0
cs.SE,0.5024875621890548,0.5706214689265536,0.5343915343915344,177.0
cs.SI,0.44036697247706424,0.37209302325581395,0.40336134453781514,129.0
cs.SY,0.3333333333333333,0.1,0.15384615384615385,60.0
econ.EM,0.14285714285714285,0.07692307692307693,0.1,39.0
econ.GN,0.34210526315789475,0.3333333333333333,0.33766233766233766,39.0
econ.TH,0.17647058823529413,0.1875,0.18181818181818182,16.0
eess.AS,0.5,0.4358974358974359,0.4657534246575342,78.0
eess.IV,0.5645161290322581,0.3349282296650718,0.42042042042042044,209.0
eess.SP,0.35802469135802467,0.29441624365482233,0.3231197771587744,197.0
eess.SY,0.441025641025641,0.42786069651741293,0.43434343434343436,201.0
gr-qc,0.6597077244258872,0.6810344827586207,0.6702014846235419,464.0
hep-ex,0.5866666666666667,0.5714285714285714,0.5789473684210527,77.0
hep-lat,0.5172413793103449,0.5769230769230769,0.5454545454545454,78.0
hep-ph,0.6253101736972705,0.6428571428571429,0.6339622641509434,392.0
hep-th,0.5459317585301837,0.5714285714285714,0.5583892617449664,364.0
math-ph,0.23376623376623376,0.17061611374407584,0.19726027397260273,211.0
math.AC,0.5957446808510638,0.5,0.5436893203883495,56.0
math.AG,0.5469255663430421,0.6575875486381323,0.5971731448763251,257.0
math.AP,0.4744318181818182,0.6139705882352942,0.5352564102564102,272.0
math.AT,0.375,0.2571428571428571,0.3050847457627119,70.0
math.CA,0.4090909090909091,0.2903225806451613,0.33962264150943394,93.0
math.CO,0.48909657320872274,0.6796536796536796,0.5688405797101449,231.0
math.CT,0.4782608695652174,0.5789473684210527,0.5238095238095238,38.0
math.CV,0.28888888888888886,0.20634920634920634,0.24074074074074073,63.0
math.DG,0.5570175438596491,0.6864864864864865,0.6150121065375302,185.0
math.DS,0.45604395604395603,0.3933649289099526,0.4223918575063613,211.0
math.FA,0.4563106796116505,0.43119266055045874,0.44339622641509435,109.0
math.GM,0.0,0.0,0.0,25.0
math.GN,0.3,0.1875,0.23076923076923078,16.0
math.GR,0.550561797752809,0.620253164556962,0.5833333333333334,79.0
math.GT,0.6052631578947368,0.5267175572519084,0.563265306122449,131.0
math.HO,0.2,0.2962962962962963,0.23880597014925373,27.0
math.KT,0.6666666666666666,0.1,0.17391304347826086,20.0
math.LO,0.34375,0.36065573770491804,0.352,61.0
math.MG,0.37209302325581395,0.32,0.34408602150537637,50.0
math.NA,0.5443037974683544,0.6346863468634686,0.58603066439523,271.0
math.NT,0.5445544554455446,0.5851063829787234,0.5641025641025641,188.0
math.OA,0.5384615384615384,0.34146341463414637,0.417910447761194,41.0
math.OC,0.46454767726161367,0.5588235294117647,0.507343124165554,340.0
math.PR,0.48375451263537905,0.5677966101694916,0.5224171539961013,236.0
math.QA,0.1864406779661017,0.22,0.2018348623853211,50.0
math.RA,0.375,0.39759036144578314,0.38596491228070173,83.0
math.RT,0.47058823529411764,0.32,0.38095238095238093,100.0
math.SG,0.4,0.16666666666666666,0.23529411764705882,36.0
math.SP,0.3333333333333333,0.1935483870967742,0.24489795918367346,31.0
math.ST,0.45689655172413796,0.424,0.43983402489626555,125.0
nlin.AO,0.23529411764705882,0.16,0.19047619047619047,25.0
nlin.CD,0.3333333333333333,0.23529411764705882,0.27586206896551724,51.0
nlin.CG,1.0,0.14285714285714285,0.25,7.0
nlin.PS,0.39473684210526316,0.4838709677419355,0.43478260869565216,31.0
nlin.SI,0.6206896551724138,0.375,0.4675324675324675,48.0
nucl-ex,0.30434782608695654,0.25925925925925924,0.28,27.0
nucl-th,0.5271317829457365,0.5151515151515151,0.5210727969348659,132.0
physics.acc-ph,0.6363636363636364,0.5932203389830508,0.6140350877192983,59.0
physics.ao-ph,0.46153846153846156,0.391304347826087,0.4235294117647059,46.0
physics.app-ph,0.3103448275862069,0.18,0.22784810126582278,100.0
physics.atm-clus,0.5,0.1,0.16666666666666666,10.0
physics.atom-ph,0.42028985507246375,0.4027777777777778,0.41134751773049644,72.0
physics.bio-ph,0.18604651162790697,0.15384615384615385,0.16842105263157894,52.0
physics.chem-ph,0.4125,0.32673267326732675,0.36464088397790057,101.0
physics.class-ph,0.32,0.15384615384615385,0.2077922077922078,52.0
physics.comp-ph,0.2,0.10666666666666667,0.1391304347826087,75.0
physics.data-an,0.15384615384615385,0.07407407407407407,0.1,27.0
physics.ed-ph,0.46875,0.4838709677419355,0.47619047619047616,31.0
physics.flu-dyn,0.49783549783549785,0.6052631578947368,0.5463182897862233,190.0
physics.gen-ph,0.28205128205128205,0.14285714285714285,0.1896551724137931,77.0
physics.geo-ph,0.4375,0.1794871794871795,0.2545454545454545,39.0
physics.hist-ph,0.4,0.3783783783783784,0.3888888888888889,37.0
physics.ins-det,0.6,0.5476190476190477,0.5726141078838174,126.0
physics.med-ph,0.3220338983050847,0.3877551020408163,0.35185185185185186,49.0
physics.optics,0.5862068965517241,0.6260623229461756,0.6054794520547945,353.0
physics.plasm-ph,0.5742574257425742,0.5178571428571429,0.5446009389671361,112.0
physics.pop-ph,0.0,0.0,0.0,16.0
physics.soc-ph,0.3597560975609756,0.4013605442176871,0.37942122186495175,147.0
physics.space-ph,0.16666666666666666,0.05263157894736842,0.08,19.0
q-bio.BM,0.4444444444444444,0.35294117647058826,0.39344262295081966,34.0
q-bio.CB,0.0,0.0,0.0,8.0
q-bio.GN,0.5714285714285714,0.3333333333333333,0.42105263157894735,24.0
q-bio.MN,0.38095238095238093,0.36363636363636365,0.37209302325581395,22.0
q-bio.NC,0.4819277108433735,0.5797101449275363,0.5263157894736842,69.0
q-bio.OT,0.0,0.0,0.0,9.0
q-bio.PE,0.4772727272727273,0.525,0.5,80.0
q-bio.QM,0.20588235294117646,0.1076923076923077,0.1414141414141414,65.0
q-bio.SC,0.5,0.06666666666666667,0.11764705882352941,15.0
q-bio.TO,0.5,0.3333333333333333,0.4,18.0
q-fin.CP,0.3157894736842105,0.35294117647058826,0.3333333333333333,17.0
q-fin.EC,0.0,0.0,0.0,1.0
q-fin.GN,0.2857142857142857,0.18181818181818182,0.2222222222222222,11.0
q-fin.MF,0.07692307692307693,0.0625,0.06896551724137931,16.0
q-fin.PM,0.6,0.3157894736842105,0.41379310344827586,19.0
q-fin.PR,0.3333333333333333,0.2222222222222222,0.26666666666666666,18.0
q-fin.RM,0.16666666666666666,0.11764705882352941,0.13793103448275862,17.0
q-fin.ST,0.5294117647058824,0.36,0.42857142857142855,25.0
q-fin.TR,0.5,0.26666666666666666,0.34782608695652173,15.0
quant-ph,0.6461693548387096,0.7505854800936768,0.6944745395449621,854.0
stat.AP,0.3488372093023256,0.26785714285714285,0.30303030303030304,112.0
stat.CO,0.25,0.1794871794871795,0.208955223880597,39.0
stat.ME,0.44886363636363635,0.6396761133603239,0.5275459098497496,247.0
stat.ML,0.2463768115942029,0.09770114942528736,0.13991769547325103,174.0
stat.OT,0.0,0.0,0.0,5.0
Accuracy,0.53215,0.53215,0.53215,0.53215
Macro Average,0.4051359693707252,0.3532523493622678,0.36413474825044234,20000.0
Weighted Average,0.5169584223503176,0.53215,0.5183185812698736,20000.0
