,Precision,Recall,F1,Support
astro-ph.CO,0.4585365853658537,0.42727272727272725,0.4423529411764706,220.0
astro-ph.EP,0.6455696202531646,0.6580645161290323,0.6517571884984026,155.0
astro-ph.GA,0.5507246376811594,0.4470588235294118,0.4935064935064935,170.0
astro-ph.HE,0.6080402010050251,0.5330396475770925,0.568075117370892,227.0
astro-ph.IM,0.4928909952606635,0.5531914893617021,0.5213032581453634,188.0
astro-ph.SR,0.563953488372093,0.6928571428571428,0.6217948717948718,280.0
cond-mat.dis-nn,0.43243243243243246,0.16,0.23357664233576642,100.0
cond-mat.mes-hall,0.5117967332123412,0.5202952029520295,0.5160109789569991,542.0
cond-mat.mtrl-sci,0.4774951076320939,0.5754716981132075,0.5219251336898396,424.0
cond-mat.other,0.0,0.0,0.0,68.0
cond-mat.quant-gas,0.5460526315789473,0.5804195804195804,0.5627118644067797,143.0
cond-mat.soft,0.43609022556390975,0.48945147679324896,0.46123260437375746,237.0
cond-mat.stat-mech,0.32670454545454547,0.3924914675767918,0.35658914728682173,293.0
cond-mat.str-el,0.46875,0.41379310344827586,0.43956043956043955,290.0
cond-mat.supr-con,0.5142857142857142,0.42105263157894735,0.4630225080385852,171.0
cs.AI,0.35864978902953587,0.2833333333333333,0.3165735567970205,300.0
cs.AR,0.32,0.42105263157894735,0.36363636363636365,38.0
cs.CC,0.4074074074074074,0.28205128205128205,0.3333333333333333,39.0
cs.CE,0.125,0.058823529411764705,0.08,51.0
cs.CG,0.21428571428571427,0.125,0.15789473684210525,24.0
cs.CL,0.6690561529271206,0.7506702412868632,0.7075173720783323,746.0
cs.CR,0.5928571428571429,0.6036363636363636,0.5981981981981982,275.0
cs.CV,0.6858375269590223,0.7656500802568218,0.7235494880546075,1246.0
cs.CY,0.33727810650887574,0.40425531914893614,0.36774193548387096,141.0
cs.DB,0.35443037974683544,0.3835616438356164,0.3684210526315789,73.0
cs.DC,0.45977011494252873,0.49079754601226994,0.47477744807121663,163.0
cs.DL,0.5128205128205128,0.38461538461538464,0.43956043956043955,52.0
cs.DM,0.0,0.0,0.0,37.0
cs.DS,0.3333333333333333,0.38461538461538464,0.35714285714285715,65.0
