,Precision,Recall,F1,Support
astro-ph.CO,0.5275229357798165,0.5227272727272727,0.5251141552511416,220.0
astro-ph.EP,0.6733333333333333,0.6516129032258065,0.6622950819672131,155.0
astro-ph.GA,0.5902777777777778,0.5,0.5414012738853503,170.0
astro-ph.HE,0.6443298969072165,0.5506607929515418,0.5938242280285035,227.0
astro-ph.IM,0.5247524752475248,0.5638297872340425,0.5435897435897435,188.0
astro-ph.SR,0.6238805970149254,0.7464285714285714,0.6796747967479675,280.0
cond-mat.dis-nn,0.38095238095238093,0.16,0.22535211267605634,100.0
cond-mat.mes-hall,0.5176056338028169,0.5424354243542435,0.5297297297297298,542.0
cond-mat.mtrl-sci,0.5020325203252033,0.5825471698113207,0.5393013100436681,424.0
cond-mat.other,0.2857142857142857,0.029411764705882353,0.05333333333333334,68.0
cond-mat.quant-gas,0.5714285714285714,0.6153846153846154,0.5925925925925926,143.0
cond-mat.soft,0.45627376425855515,0.5063291139240507,0.48,237.0
cond-mat.stat-mech,0.3601108033240997,0.44368600682593856,0.39755351681957185,293.0
cond-mat.str-el,0.528957528957529,0.4724137931034483,0.4990892531876138,290.0
cond-mat.supr-con,0.5869565217391305,0.47368421052631576,0.5242718446601942,171.0
cs.AI,0.3574468085106383,0.28,0.31401869158878504,300.0
cs.AR,0.3902439024390244,0.42105263157894735,0.4050632911392405,38.0
cs.CC,0.3793103448275862,0.28205128205128205,0.3235294117647059,39.0
cs.CE,0.2727272727272727,0.11764705882352941,0.1643835616438356,51.0
cs.CG,0.15384615384615385,0.08333333333333333,0.10810810810810811,24.0
cs.CL,0.6981132075471698,0.7439678284182306,0.7203114860480208,746.0
cs.CR,0.64,0.64,0.64,275.0
cs.CV,0.7004968062455642,0.7921348314606742,0.7435028248587571,1246.0
cs.CY,0.32298136645962733,0.36879432624113473,0.3443708609271523,141.0
cs.DB,0.4117647058823529,0.3835616438356164,0.3971631205673759,73.0
cs.DC,0.4911242603550296,0.50920245398773,0.5,163.0
cs.DL,0.6,0.46153846153846156,0.5217391304347826,52.0
cs.DM,0.125,0.02702702702702703,0.044444444444444446,37.0
cs.DS,0.325,0.4,0.3586206896551724,65.0
cs.ET,0.5,0.22857142857142856,0.3137254901960784,35.0
cs.FL,0.5333333333333333,0.3076923076923077,0.3902439024390244,26.0
cs.GL,0.0,0.0,0.0,5.0
cs.GR,0.37037037037037035,0.2777777777777778,0.31746031746031744,36.0
cs.GT,0.4888888888888889,0.6197183098591549,0.546583850931677,71.0
cs.HC,0.4782608695652174,0.5238095238095238,0.5,147.0
cs.IR,0.47115384615384615,0.3602941176470588,0.4083333333333333,136.0
cs.IT,0.6682464454976303,0.6438356164383562,0.6558139534883721,438.0
cs.LG,0.504035216434336,0.6361111111111111,0.5624232501023332,1080.0
cs.LO,0.463768115942029,0.5333333333333333,0.49612403100775193,120.0
cs.MA,0.36363636363636365,0.125,0.18604651162790697,32.0
cs.MM,0.6,0.07894736842105263,0.13953488372093023,38.0
cs.MS,0.25,0.1,0.14285714285714285,10.0
cs.NA,0.0,0.0,0.0,11.0
cs.NE,0.37037037037037035,0.2631578947368421,0.3076923076923077,76.0
cs.NI,0.5069767441860465,0.5677083333333334,0.5356265356265356,192.0
cs.OH,0.0,0.0,0.0,27.0
cs.OS,0.0,0.0,0.0,6.0
cs.PF,0.0,0.0,0.0,18.0
cs.PL,0.4418604651162791,0.3958333333333333,0.4175824175824176,48.0
cs.RO,0.6559766763848397,0.6696428571428571,0.6627393225331369,336.0
cs.SC,0.0,0.0,0.0,11.0
cs.SD,0.36619718309859156,0.2826086956521739,0.31901840490797545,92.0
cs.SE,0.48258706467661694,0.5480225988700564,0.5132275132275133,177.0
cs.SI,0.44642857142857145,0.3875968992248062,0.4149377593360996,129.0
cs.SY,0.5,0.08333333333333333,0.14285714285714285,60.0
econ.EM,0.21428571428571427,0.07692307692307693,0.11320754716981132,39.0
econ.GN,0.25,0.23076923076923078,0.24,39.0
econ.TH,0.15789473684210525,0.1875,0.17142857142857143,16.0
eess.AS,0.4027777777777778,0.3717948717948718,0.38666666666666666,78.0
eess.IV,0.5367647058823529,0.3492822966507177,0.42318840579710143,209.0
eess.SP,0.3253012048192771,0.27411167512690354,0.2975206611570248,197.0
eess.SY,0.4512820512820513,0.43781094527363185,0.4444444444444444,201.0
gr-qc,0.6424242424242425,0.6853448275862069,0.6631908237747653,464.0
hep-ex,0.5915492957746479,0.5454545454545454,0.5675675675675675,77.0
hep-lat,0.4880952380952381,0.5256410256410257,0.5061728395061729,78.0
hep-ph,0.587378640776699,0.6173469387755102,0.6019900497512438,392.0
hep-th,0.5121293800539084,0.521978021978022,0.5170068027210885,364.0
math-ph,0.21951219512195122,0.17061611374407584,0.192,211.0
math.AC,0.5652173913043478,0.4642857142857143,0.5098039215686274,56.0
math.AG,0.5238095238095238,0.642023346303502,0.5769230769230769,257.0
math.AP,0.5114285714285715,0.6580882352941176,0.5755627009646302,272.0
math.AT,0.34146341463414637,0.2,0.25225225225225223,70.0
math.CA,0.3058823529411765,0.27956989247311825,0.29213483146067415,93.0
math.CO,0.47678018575851394,0.6666666666666666,0.555956678700361,231.0
math.CT,0.5,0.5,0.5,38.0
math.CV,0.2608695652173913,0.19047619047619047,0.22018348623853212,63.0
math.DG,0.5301724137931034,0.6648648648648648,0.5899280575539568,185.0
math.DS,0.4293193717277487,0.3886255924170616,0.4079601990049751,211.0
math.FA,0.47572815533980584,0.44954128440366975,0.46226415094339623,109.0
math.GM,0.1111111111111111,0.04,0.058823529411764705,25.0
math.GN,0.3333333333333333,0.125,0.18181818181818182,16.0
math.GR,0.550561797752809,0.620253164556962,0.5833333333333334,79.0
math.GT,0.5583333333333333,0.5114503816793893,0.5338645418326693,131.0
math.HO,0.2,0.2962962962962963,0.23880597014925373,27.0
math.KT,0.6666666666666666,0.1,0.17391304347826086,20.0
math.LO,0.3088235294117647,0.3442622950819672,0.32558139534883723,61.0
math.MG,0.38235294117647056,0.26,0.30952380952380953,50.0
math.NA,0.5362776025236593,0.6273062730627307,0.5782312925170068,271.0
math.NT,0.515625,0.526595744680851,0.5210526315789473,188.0
math.OA,0.5,0.2926829268292683,0.36923076923076925,41.0
math.OC,0.4619289340101523,0.5352941176470588,0.49591280653950953,340.0
math.PR,0.4807692307692308,0.5296610169491526,0.5040322580645161,236.0
math.QA,0.20754716981132076,0.22,0.21359223300970873,50.0
math.RA,0.2972972972972973,0.26506024096385544,0.2802547770700637,83.0
math.RT,0.4666666666666667,0.35,0.4,100.0
math.SG,0.16666666666666666,0.05555555555555555,0.08333333333333333,36.0
math.SP,0.35714285714285715,0.16129032258064516,0.2222222222222222,31.0
math.ST,0.42735042735042733,0.4,0.4132231404958678,125.0
nlin.AO,0.2857142857142857,0.16,0.20512820512820512,25.0
nlin.CD,0.35294117647058826,0.23529411764705882,0.2823529411764706,51.0
nlin.CG,0.0,0.0,0.0,7.0
nlin.PS,0.4117647058823529,0.45161290322580644,0.4307692307692308,31.0
nlin.SI,0.5925925925925926,0.3333333333333333,0.4266666666666667,48.0
nucl-ex,0.2608695652173913,0.2222222222222222,0.24,27.0
nucl-th,0.5546875,0.5378787878787878,0.5461538461538461,132.0
physics.acc-ph,0.559322033898305,0.559322033898305,0.559322033898305,59.0
physics.ao-ph,0.47368421052631576,0.391304347826087,0.42857142857142855,46.0
physics.app-ph,0.2916666666666667,0.14,0.1891891891891892,100.0
physics.atm-clus,1.0,0.1,0.18181818181818182,10.0
physics.atom-ph,0.36363636363636365,0.3888888888888889,0.37583892617449666,72.0
physics.bio-ph,0.23684210526315788,0.17307692307692307,0.2,52.0
physics.chem-ph,0.4,0.31683168316831684,0.35359116022099446,101.0
physics.class-ph,0.35135135135135137,0.25,0.29213483146067415,52.0
physics.comp-ph,0.18604651162790697,0.10666666666666667,0.13559322033898305,75.0
physics.data-an,0.08333333333333333,0.037037037037037035,0.05128205128205128,27.0
physics.ed-ph,0.46875,0.4838709677419355,0.47619047619047616,31.0
physics.flu-dyn,0.48535564853556484,0.6105263157894737,0.5407925407925408,190.0
physics.gen-ph,0.2,0.12987012987012986,0.15748031496062992,77.0
physics.geo-ph,0.3888888888888889,0.1794871794871795,0.24561403508771928,39.0
physics.hist-ph,0.36363636363636365,0.32432432432432434,0.34285714285714286,37.0
physics.ins-det,0.5641025641025641,0.5238095238095238,0.5432098765432098,126.0
physics.med-ph,0.3220338983050847,0.3877551020408163,0.35185185185185186,49.0
physics.optics,0.5566750629722922,0.6260623229461756,0.5893333333333334,353.0
physics.plasm-ph,0.5660377358490566,0.5357142857142857,0.5504587155963303,112.0
physics.pop-ph,0.0,0.0,0.0,16.0
physics.soc-ph,0.32608695652173914,0.40816326530612246,0.36253776435045315,147.0
physics.space-ph,0.2222222222222222,0.10526315789473684,0.14285714285714285,19.0
q-bio.BM,0.4090909090909091,0.2647058823529412,0.32142857142857145,34.0
q-bio.CB,0.0,0.0,0.0,8.0
q-bio.GN,0.5833333333333334,0.2916666666666667,0.3888888888888889,24.0
q-bio.MN,0.38095238095238093,0.36363636363636365,0.37209302325581395,22.0
q-bio.NC,0.5,0.5942028985507246,0.543046357615894,69.0
q-bio.OT,0.0,0.0,0.0,9.0
q-bio.PE,0.4567901234567901,0.4625,0.45962732919254656,80.0
q-bio.QM,0.2702702702702703,0.15384615384615385,0.19607843137254902,65.0
q-bio.SC,0.0,0.0,0.0,15.0
q-bio.TO,0.4,0.2222222222222222,0.2857142857142857,18.0
q-fin.CP,0.3125,0.29411764705882354,0.30303030303030304,17.0
q-fin.EC,0.0,0.0,0.0,1.0
q-fin.GN,0.08333333333333333,0.09090909090909091,0.08695652173913043,11.0
q-fin.MF,0.08333333333333333,0.0625,0.07142857142857142,16.0
q-fin.PM,0.4666666666666667,0.3684210526315789,0.4117647058823529,19.0
q-fin.PR,0.2222222222222222,0.1111111111111111,0.14814814814814814,18.0
q-fin.RM,0.18181818181818182,0.11764705882352941,0.14285714285714285,17.0
q-fin.ST,0.5,0.36,0.4186046511627907,25.0
q-fin.TR,0.3333333333333333,0.13333333333333333,0.19047619047619047,15.0
quant-ph,0.6638297872340425,0.7306791569086651,0.6956521739130435,854.0
stat.AP,0.37362637362637363,0.30357142857142855,0.33497536945812806,112.0
stat.CO,0.25806451612903225,0.20512820512820512,0.22857142857142856,39.0
stat.ME,0.4403409090909091,0.6275303643724697,0.5175292153589316,247.0
stat.ML,0.2692307692307692,0.1206896551724138,0.16666666666666666,174.0
stat.OT,1.0,0.2,0.3333333333333333,5.0
Accuracy,0.5202,0.5202,0.5202,0.5202
Macro Average,0.3946695609272187,0.33987246479383665,0.35077484267064685,20000.0
Weighted Average,0.5062493834859207,0.5202,0.5067680041898411,20000.0
