,Precision,Recall,F1,Support
astro-ph.CO,0.5174129353233831,0.4727272727272727,0.49406175771971494,220.0
astro-ph.EP,0.6287425149700598,0.6774193548387096,0.6521739130434783,155.0
astro-ph.GA,0.5912408759124088,0.4764705882352941,0.5276872964169381,170.0
astro-ph.HE,0.6138613861386139,0.5462555066079295,0.578088578088578,227.0
astro-ph.IM,0.5288461538461539,0.5851063829787234,0.5555555555555556,188.0
astro-ph.SR,0.6128048780487805,0.7178571428571429,0.6611842105263158,280.0
cond-mat.dis-nn,0.48484848484848486,0.16,0.24060150375939848,100.0
cond-mat.mes-hall,0.5106007067137809,0.533210332103321,0.5216606498194946,542.0
cond-mat.mtrl-sci,0.49224806201550386,0.5990566037735849,0.5404255319148936,424.0
cond-mat.other,0.5,0.014705882352941176,0.02857142857142857,68.0
cond-mat.quant-gas,0.5472972972972973,0.5664335664335665,0.5567010309278351,143.0
cond-mat.soft,0.4311594202898551,0.5021097046413502,0.46393762183235865,237.0
cond-mat.stat-mech,0.33903133903133903,0.4061433447098976,0.3695652173913043,293.0
cond-mat.str-el,0.47692307692307695,0.42758620689655175,0.4509090909090909,290.0
cond-mat.supr-con,0.5821917808219178,0.49707602339181284,0.5362776025236593,171.0
cs.AI,0.3401639344262295,0.27666666666666667,0.30514705882352944,300.0
cs.AR,0.4,0.42105263157894735,0.41025641025641024,38.0
cs.CC,0.391304347826087,0.23076923076923078,0.2903225806451613,39.0
cs.CE,0.16666666666666666,0.058823529411764705,0.08695652173913043,51.0
cs.CG,0.26666666666666666,0.16666666666666666,0.20512820512820512,24.0
cs.CL,0.6897856242118537,0.7332439678284183,0.7108512020792722,746.0
cs.CR,0.6199261992619927,0.610909090909091,0.6153846153846154,275.0
cs.CV,0.6718120805369128,0.8033707865168539,0.7317251461988304,1246.0
cs.CY,0.3333333333333333,0.3546099290780142,0.3436426116838488,141.0
cs.DB,0.4411764705882353,0.410958904109589,0.425531914893617,73.0
cs.DC,0.5,0.50920245398773,0.5045592705167173,163.0
cs.DL,0.54,0.5192307692307693,0.5294117647058824,52.0
cs.DM,0.0,0.0,0.0,37.0
cs.DS,0.3333333333333333,0.4307692307692308,0.37583892617449666,65.0
cs.ET,0.5384615384615384,0.2,0.2916666666666667,35.0
cs.FL,0.6,0.23076923076923078,0.3333333333333333,26.0
cs.GL,0.0,0.0,0.0,5.0
cs.GR,0.2857142857142857,0.16666666666666666,0.21052631578947367,36.0
cs.GT,0.4574468085106383,0.6056338028169014,0.5212121212121212,71.0
cs.HC,0.5165562913907285,0.5306122448979592,0.5234899328859061,147.0
cs.IR,0.5188679245283019,0.40441176470588236,0.45454545454545453,136.0
cs.IT,0.6666666666666666,0.6484018264840182,0.6574074074074074,438.0
cs.LG,0.49963846710050613,0.6398148148148148,0.5611043442955745,1080.0
cs.LO,0.44516129032258067,0.575,0.5018181818181818,120.0
cs.MA,0.5,0.15625,0.23809523809523808,32.0
cs.MM,0.75,0.07894736842105263,0.14285714285714285,38.0
cs.MS,0.3333333333333333,0.1,0.15384615384615385,10.0
cs.NA,0.0,0.0,0.0,11.0
cs.NE,0.3673469387755102,0.23684210526315788,0.288,76.0
cs.NI,0.4751131221719457,0.546875,0.5084745762711864,192.0
cs.OH,0.0,0.0,0.0,27.0
cs.OS,0.0,0.0,0.0,6.0
cs.PF,0.0,0.0,0.0,18.0
cs.PL,0.42424242424242425,0.2916666666666667,0.345679012345679,48.0
cs.RO,0.6345029239766082,0.6458333333333334,0.640117994100295,336.0
cs.SC,0.0,0.0,0.0,11.0
cs.SD,0.36,0.1956521739130435,0.2535211267605634,92.0
cs.SE,0.48704663212435234,0.5310734463276836,0.5081081081081081,177.0
cs.SI,0.4152542372881356,0.3798449612403101,0.3967611336032389,129.0
cs.SY,0.2222222222222222,0.03333333333333333,0.057971014492753624,60.0
econ.EM,0.125,0.05128205128205128,0.07272727272727272,39.0
econ.GN,0.35,0.358974358974359,0.35443037974683544,39.0
econ.TH,0.2,0.1875,0.1935483870967742,16.0
eess.AS,0.45,0.34615384615384615,0.391304347826087,78.0
eess.IV,0.5357142857142857,0.28708133971291866,0.37383177570093457,209.0
eess.SP,0.32919254658385094,0.26903553299492383,0.29608938547486036,197.0
eess.SY,0.43902439024390244,0.44776119402985076,0.4433497536945813,201.0
gr-qc,0.6306122448979592,0.665948275862069,0.6477987421383647,464.0
hep-ex,0.6086956521739131,0.5454545454545454,0.5753424657534246,77.0
hep-lat,0.43373493975903615,0.46153846153846156,0.4472049689440994,78.0
hep-ph,0.589242053789731,0.6147959183673469,0.6017478152309613,392.0
hep-th,0.5,0.521978021978022,0.510752688172043,364.0
math-ph,0.19875776397515527,0.15165876777251186,0.17204301075268819,211.0
math.AC,0.48936170212765956,0.4107142857142857,0.44660194174757284,56.0
math.AG,0.5124223602484472,0.642023346303502,0.5699481865284974,257.0
math.AP,0.5028735632183908,0.6433823529411765,0.5645161290322581,272.0
math.AT,0.3409090909090909,0.21428571428571427,0.2631578947368421,70.0
math.CA,0.3373493975903614,0.3010752688172043,0.3181818181818182,93.0
math.CO,0.48125,0.6666666666666666,0.558983666061706,231.0
math.CT,0.48717948717948717,0.5,0.4935064935064935,38.0
math.CV,0.2571428571428571,0.14285714285714285,0.1836734693877551,63.0
math.DG,0.5106382978723404,0.6486486486486487,0.5714285714285714,185.0
math.DS,0.4262295081967213,0.3696682464454976,0.39593908629441626,211.0
math.FA,0.45045045045045046,0.45871559633027525,0.45454545454545453,109.0
math.GM,0.0,0.0,0.0,25.0
math.GN,0.125,0.0625,0.08333333333333333,16.0
math.GR,0.5454545454545454,0.6075949367088608,0.5748502994011976,79.0
math.GT,0.5307692307692308,0.5267175572519084,0.5287356321839081,131.0
math.HO,0.1,0.14814814814814814,0.11940298507462686,27.0
math.KT,1.0,0.05,0.09523809523809523,20.0
math.LO,0.29411764705882354,0.32786885245901637,0.31007751937984496,61.0
math.MG,0.45161290322580644,0.28,0.345679012345679,50.0
math.NA,0.5119760479041916,0.6309963099630996,0.5652892561983471,271.0
math.NT,0.47115384615384615,0.5212765957446809,0.494949494949495,188.0
math.OA,0.5833333333333334,0.34146341463414637,0.4307692307692308,41.0
math.OC,0.4379746835443038,0.5088235294117647,0.4707482993197279,340.0
math.PR,0.4785992217898833,0.5211864406779662,0.49898580121703856,236.0
math.QA,0.2,0.22,0.20952380952380953,50.0
math.RA,0.296875,0.2289156626506024,0.2585034013605442,83.0
math.RT,0.5185185185185185,0.42,0.46408839779005523,100.0
math.SG,0.18181818181818182,0.05555555555555555,0.0851063829787234,36.0
math.SP,0.4375,0.22580645161290322,0.2978723404255319,31.0
math.ST,0.46153846153846156,0.432,0.4462809917355372,125.0
nlin.AO,0.2857142857142857,0.16,0.20512820512820512,25.0
nlin.CD,0.3333333333333333,0.19607843137254902,0.24691358024691357,51.0
nlin.CG,0.0,0.0,0.0,7.0
nlin.PS,0.3548387096774194,0.3548387096774194,0.3548387096774194,31.0
nlin.SI,0.64,0.3333333333333333,0.4383561643835616,48.0
nucl-ex,0.38095238095238093,0.2962962962962963,0.3333333333333333,27.0
nucl-th,0.5196850393700787,0.5,0.5096525096525096,132.0
physics.acc-ph,0.5769230769230769,0.5084745762711864,0.5405405405405406,59.0
physics.ao-ph,0.4482758620689655,0.2826086956521739,0.3466666666666667,46.0
physics.app-ph,0.3103448275862069,0.18,0.22784810126582278,100.0
physics.atm-clus,0.0,0.0,0.0,10.0
physics.atom-ph,0.4027777777777778,0.4027777777777778,0.4027777777777778,72.0
