,Precision,Recall,F1,Support
physics.data-an,0.14285714285714285,0.07407407407407407,0.0975609756097561,27.0
physics.ed-ph,0.4864864864864865,0.5806451612903226,0.5294117647058824,31.0
physics.flu-dyn,0.4956140350877193,0.5947368421052631,0.5406698564593302,190.0
physics.gen-ph,0.24390243902439024,0.12987012987012986,0.1694915254237288,77.0
physics.geo-ph,0.4,0.15384615384615385,0.2222222222222222,39.0
physics.hist-ph,0.39285714285714285,0.2972972972972973,0.3384615384615385,37.0
physics.ins-det,0.5663716814159292,0.5079365079365079,0.5355648535564853,126.0
physics.med-ph,0.2982456140350877,0.3469387755102041,0.32075471698113206,49.0
physics.optics,0.6021505376344086,0.6345609065155807,0.6179310344827587,353.0
physics.plasm-ph,0.6074766355140186,0.5803571428571429,0.593607305936073,112.0
physics.pop-ph,0.0,0.0,0.0,16.0
physics.soc-ph,0.33727810650887574,0.3877551020408163,0.36075949367088606,147.0
physics.space-ph,0.14285714285714285,0.05263157894736842,0.07692307692307693,19.0
q-bio.BM,0.4230769230769231,0.3235294117647059,0.36666666666666664,34.0
q-bio.CB,0.0,0.0,0.0,8.0
q-bio.GN,0.4444444444444444,0.3333333333333333,0.38095238095238093,24.0
q-bio.MN,0.3157894736842105,0.2727272727272727,0.2926829268292683,22.0
q-bio.NC,0.5064935064935064,0.5652173913043478,0.5342465753424658,69.0
q-bio.OT,0.0,0.0,0.0,9.0
q-bio.PE,0.48148148148148145,0.4875,0.484472049689441,80.0
q-bio.QM,0.21875,0.1076923076923077,0.14432989690721648,65.0
q-bio.SC,0.0,0.0,0.0,15.0
q-bio.TO,0.36363636363636365,0.2222222222222222,0.27586206896551724,18.0
q-fin.CP,0.2857142857142857,0.23529411764705882,0.25806451612903225,17.0
q-fin.EC,0.0,0.0,0.0,1.0
q-fin.GN,0.14285714285714285,0.09090909090909091,0.1111111111111111,11.0
q-fin.MF,0.07142857142857142,0.0625,0.06666666666666667,16.0
q-fin.PM,0.7,0.3684210526315789,0.4827586206896552,19.0
q-fin.PR,0.2727272727272727,0.16666666666666666,0.20689655172413793,18.0
q-fin.RM,0.25,0.11764705882352941,0.16,17.0
q-fin.ST,0.5294117647058824,0.36,0.42857142857142855,25.0
q-fin.TR,0.5,0.13333333333333333,0.21052631578947367,15.0
quant-ph,0.6325301204819277,0.7377049180327869,0.6810810810810811,854.0
stat.AP,0.3548387096774194,0.29464285714285715,0.32195121951219513,112.0
stat.CO,0.21875,0.1794871794871795,0.19718309859154928,39.0
stat.ME,0.4492753623188406,0.6275303643724697,0.5236486486486487,247.0
stat.ML,0.24324324324324326,0.10344827586206896,0.14516129032258066,174.0
stat.OT,0.0,0.0,0.0,5.0
Accuracy,0.5222,0.5222,0.5222,0.5222
Macro Average,0.39795320054879496,0.33886102943917445,0.3506698864637117,20000.0
Weighted Average,0.5079460640294617,0.5222,0.5075446312606002,20000.0
