,Precision,Recall,F1,Support
astro-ph.CO,0.5223214285714286,0.5318181818181819,0.527027027027027,220.0
astro-ph.EP,0.7142857142857143,0.6774193548387096,0.695364238410596,155.0
astro-ph.GA,0.6099290780141844,0.5058823529411764,0.5530546623794212,170.0
astro-ph.HE,0.6280193236714976,0.5726872246696035,0.5990783410138248,227.0
astro-ph.IM,0.5721649484536082,0.5904255319148937,0.581151832460733,188.0
astro-ph.SR,0.6344410876132931,0.75,0.6873977086743044,280.0
cond-mat.dis-nn,0.46808510638297873,0.22,0.29931972789115646,100.0
cond-mat.mes-hall,0.5384615384615384,0.5553505535055351,0.5467756584922797,542.0
cond-mat.mtrl-sci,0.5218253968253969,0.6202830188679245,0.5668103448275862,424.0
cond-mat.other,0.2,0.014705882352941176,0.0273972602739726,68.0
cond-mat.quant-gas,0.5714285714285714,0.6153846153846154,0.5925925925925926,143.0
cond-mat.soft,0.5,0.540084388185654,0.5192697768762677,237.0
cond-mat.stat-mech,0.3953488372093023,0.4641638225255973,0.42700156985871274,293.0
cond-mat.str-el,0.5269709543568465,0.4379310344827586,0.4783427495291902,290.0
cond-mat.supr-con,0.618421052631579,0.5497076023391813,0.5820433436532507,171.0
cs.AI,0.36885245901639346,0.3,0.33088235294117646,300.0
cs.AR,0.38461538461538464,0.39473684210526316,0.38961038961038963,38.0
cs.CC,0.3333333333333333,0.2564102564102564,0.2898550724637681,39.0
cs.CE,0.0,0.0,0.0,51.0
cs.CG,0.2,0.16666666666666666,0.18181818181818182,24.0
cs.CL,0.7107231920199502,0.7640750670241286,0.7364341085271318,746.0
cs.CR,0.66,0.6,0.6285714285714286,275.0
cs.CV,0.7096317280453258,0.8041733547351525,0.7539503386004515,1246.0
cs.CY,0.3525641025641026,0.3900709219858156,0.37037037037037035,141.0
cs.DB,0.4246575342465753,0.4246575342465753,0.4246575342465753,73.0
cs.DC,0.5379746835443038,0.5214723926380368,0.5295950155763239,163.0
cs.DL,0.5208333333333334,0.4807692307692308,0.5,52.0
cs.DM,0.0,0.0,0.0,37.0
cs.DS,0.31868131868131866,0.4461538461538462,0.3717948717948718,65.0
cs.ET,0.6,0.2571428571428571,0.36,35.0
cs.FL,0.5714285714285714,0.3076923076923077,0.4,26.0
cs.GL,0.0,0.0,0.0,5.0
cs.GR,0.4230769230769231,0.3055555555555556,0.3548387096774194,36.0
cs.GT,0.46808510638297873,0.6197183098591549,0.5333333333333333,71.0
cs.HC,0.5063291139240507,0.54421768707483,0.5245901639344263,147.0
cs.IR,0.4716981132075472,0.36764705882352944,0.4132231404958678,136.0
cs.IT,0.6682926829268293,0.6255707762557078,0.6462264150943396,438.0
cs.LG,0.5084985835694051,0.6648148148148149,0.5762439807383628,1080.0
cs.LO,0.44966442953020136,0.5583333333333333,0.49814126394052044,120.0
cs.MA,0.26666666666666666,0.125,0.1702127659574468,32.0
