,Precision,Recall,F1,Support
astro-ph.CO,0.527027027027027,0.5318181818181819,0.5294117647058824,220.0
astro-ph.EP,0.738255033557047,0.7096774193548387,0.7236842105263158,155.0
astro-ph.GA,0.6030534351145038,0.4647058823529412,0.5249169435215947,170.0
astro-ph.HE,0.6346153846153846,0.5814977973568282,0.6068965517241379,227.0
astro-ph.IM,0.5294117647058824,0.526595744680851,0.528,188.0
astro-ph.SR,0.6512345679012346,0.7535714285714286,0.6986754966887417,280.0
cond-mat.dis-nn,0.4634146341463415,0.19,0.2695035460992908,100.0
cond-mat.mes-hall,0.5472727272727272,0.5553505535055351,0.5512820512820513,542.0
cond-mat.mtrl-sci,0.5288065843621399,0.6061320754716981,0.5648351648351648,424.0
cond-mat.other,0.2,0.014705882352941176,0.0273972602739726,68.0
cond-mat.quant-gas,0.554140127388535,0.6083916083916084,0.58,143.0
cond-mat.soft,0.5074626865671642,0.5738396624472574,0.5386138613861386,237.0
cond-mat.stat-mech,0.4067796610169492,0.49146757679180886,0.44513137557959814,293.0
cond-mat.str-el,0.5330882352941176,0.5,0.5160142348754448,290.0
cond-mat.supr-con,0.6174496644295302,0.5380116959064327,0.575,171.0
cs.AI,0.40454545454545454,0.2966666666666667,0.3423076923076923,300.0
cs.AR,0.38095238095238093,0.42105263157894735,0.4,38.0
cs.CC,0.34615384615384615,0.23076923076923078,0.27692307692307694,39.0
cs.CE,0.0625,0.0196078431372549,0.029850746268656716,51.0
cs.CG,0.2857142857142857,0.16666666666666666,0.21052631578947367,24.0
cs.CL,0.7031446540880503,0.7493297587131368,0.7255029201817002,746.0
cs.CR,0.6363636363636364,0.6363636363636364,0.6363636363636364,275.0
cs.CV,0.7024561403508772,0.8033707865168539,0.7495320104829651,1246.0
cs.CY,0.33986928104575165,0.36879432624113473,0.35374149659863946,141.0
cs.DB,0.4411764705882353,0.410958904109589,0.425531914893617,73.0
cs.DC,0.5117647058823529,0.5337423312883436,0.5225225225225225,163.0
cs.DL,0.574468085106383,0.5192307692307693,0.5454545454545454,52.0
cs.DM,0.0,0.0,0.0,37.0
cs.DS,0.32432432432432434,0.36923076923076925,0.34532374100719426,65.0
cs.ET,0.5333333333333333,0.22857142857142856,0.32,35.0
cs.FL,0.5714285714285714,0.3076923076923077,0.4,26.0
cs.GL,0.0,0.0,0.0,5.0
cs.GR,0.3793103448275862,0.3055555555555556,0.3384615384615385,36.0
cs.GT,0.5348837209302325,0.647887323943662,0.5859872611464968,71.0
cs.HC,0.5035971223021583,0.47619047619047616,0.48951048951048953,147.0
cs.IR,0.5045045045045045,0.4117647058823529,0.4534412955465587,136.0
cs.IT,0.6754176610978521,0.6461187214611872,0.6604434072345391,438.0
cs.LG,0.5047410649161196,0.6407407407407407,0.5646674826601387,1080.0
cs.LO,0.46099290780141844,0.5416666666666666,0.49808429118773945,120.0
cs.MA,0.23529411764705882,0.125,0.16326530612244897,32.0
cs.MM,0.5555555555555556,0.13157894736842105,0.2127659574468085,38.0
cs.MS,0.16666666666666666,0.1,0.125,10.0
cs.NA,0.0,0.0,0.0,11.0
cs.NE,0.4032258064516129,0.32894736842105265,0.36231884057971014,76.0
cs.NI,0.4909090909090909,0.5625,0.5242718446601942,192.0
cs.OH,0.0,0.0,0.0,27.0
cs.OS,0.5,0.16666666666666666,0.25,6.0
cs.PF,0.2,0.05555555555555555,0.08695652173913043,18.0
cs.PL,0.43902439024390244,0.375,0.4044943820224719,48.0
cs.RO,0.6590257879656161,0.6845238095238095,0.6715328467153284,336.0
cs.SC,0.0,0.0,0.0,11.0
cs.SD,0.4444444444444444,0.34782608695652173,0.3902439024390244,92.0
cs.SE,0.5025906735751295,0.5480225988700564,0.5243243243243243,177.0
cs.SI,0.423728813559322,0.3875968992248062,0.4048582995951417,129.0
cs.SY,0.29411764705882354,0.08333333333333333,0.12987012987012986,60.0
econ.EM,0.2777777777777778,0.1282051282051282,0.17543859649122806,39.0
econ.GN,0.2857142857142857,0.2564102564102564,0.2702702702702703,39.0
econ.TH,0.15789473684210525,0.1875,0.17142857142857143,16.0
eess.AS,0.42028985507246375,0.3717948717948718,0.3945578231292517,78.0
eess.IV,0.5390625,0.33014354066985646,0.4094955489614243,209.0
eess.SP,0.3312883435582822,0.27411167512690354,0.3,197.0
eess.SY,0.4489795918367347,0.43781094527363185,0.4433249370277078,201.0
gr-qc,0.6603375527426161,0.6745689655172413,0.6673773987206824,464.0
