,Precision,Recall,F1,Support
astro-ph.CO,0.5367965367965368,0.5636363636363636,0.549889135254989,220.0
astro-ph.EP,0.7464788732394366,0.6838709677419355,0.7138047138047138,155.0
astro-ph.GA,0.6090225563909775,0.4764705882352941,0.5346534653465347,170.0
astro-ph.HE,0.6536585365853659,0.5903083700440529,0.6203703703703703,227.0
astro-ph.IM,0.5435897435897435,0.5638297872340425,0.5535248041775457,188.0
astro-ph.SR,0.6461988304093568,0.7892857142857143,0.7106109324758842,280.0
cond-mat.dis-nn,0.45454545454545453,0.2,0.2777777777777778,100.0
cond-mat.mes-hall,0.5510204081632653,0.5479704797047971,0.5494912118408881,542.0
cond-mat.mtrl-sci,0.5266393442622951,0.6061320754716981,0.5635964912280702,424.0
cond-mat.other,0.2,0.014705882352941176,0.0273972602739726,68.0
cond-mat.quant-gas,0.5408805031446541,0.6013986013986014,0.5695364238410596,143.0
cond-mat.soft,0.4924812030075188,0.5527426160337553,0.5208747514910537,237.0
cond-mat.stat-mech,0.3775811209439528,0.43686006825938567,0.4050632911392405,293.0
cond-mat.str-el,0.532319391634981,0.4827586206896552,0.5063291139240507,290.0
cond-mat.supr-con,0.6142857142857143,0.5029239766081871,0.5530546623794212,171.0
cs.AI,0.3724696356275304,0.30666666666666664,0.33638025594149906,300.0
cs.AR,0.40476190476190477,0.4473684210526316,0.425,38.0
cs.CC,0.34375,0.28205128205128205,0.30985915492957744,39.0
cs.CE,0.0,0.0,0.0,51.0
cs.CG,0.2727272727272727,0.125,0.17142857142857143,24.0
cs.CL,0.7198443579766537,0.7439678284182306,0.7317073170731707,746.0
cs.CR,0.6213235294117647,0.6145454545454545,0.6179159049360147,275.0
cs.CV,0.7106017191977078,0.7961476725521669,0.7509462528387585,1246.0
cs.CY,0.3125,0.3546099290780142,0.33222591362126247,141.0
cs.DB,0.4225352112676056,0.410958904109589,0.4166666666666667,73.0
cs.DC,0.535031847133758,0.5153374233128835,0.525,163.0
cs.DL,0.5625,0.5192307692307693,0.54,52.0
cs.DM,0.0,0.0,0.0,37.0
cs.DS,0.34285714285714286,0.36923076923076925,0.35555555555555557,65.0
cs.ET,0.5,0.2571428571428571,0.33962264150943394,35.0
cs.FL,0.6923076923076923,0.34615384615384615,0.46153846153846156,26.0
cs.GL,0.0,0.0,0.0,5.0
cs.GR,0.4,0.2777777777777778,0.32786885245901637,36.0
cs.GT,0.5747126436781609,0.704225352112676,0.6329113924050633,71.0
cs.HC,0.5096774193548387,0.5374149659863946,0.5231788079470199,147.0
cs.IR,0.45454545454545453,0.40441176470588236,0.4280155642023346,136.0
cs.IT,0.6806930693069307,0.6278538812785388,0.6532066508313539,438.0
cs.LG,0.5114729829755736,0.6398148148148148,0.5684903331962156,1080.0
